url,title
https://sfbay.craigslist.org/sby/ctd/d/san-jose-2017-volkswagen-golf-se-4dr/7670033589.html,2017 Volkswagen e-Golf SE 4dr Hatchback
https://sfbay.craigslist.org/eby/ctd/d/concord-2018-tesla-model-p100d-sport/7669987729.html,2018 Tesla Model X P100D Sport Utility 4D
https://sfbay.craigslist.org/eby/cto/d/walnut-creek-tesla-model-performance/7669978453.html,>>>*** - 2018 Tesla Model 3 Performance
https://sfbay.craigslist.org/sfc/cto/d/mill-valley-2021-tesla-model-long-range/7669969411.html,2021 Tesla Model S Long Range Electric 670 hp
https://sfbay.craigslist.org/eby/ctd/d/oakland-2022-volkswagen-vw-id4-pro/7669950026.html,2022 Volkswagen VW Id.4 PRO S
https://sfbay.craigslist.org/pen/cto/d/los-altos-2015-bmw-i3-with-the-range/7669942451.html,2015 BMW i3 with the Range Extender clean title and good  condition
https://sfbay.craigslist.org/eby/cto/d/fremont-2019-volkswagen-golf-se/7669935035.html,"2019 Volkswagen e-Golf SE - $18,900"
https://sfbay.craigslist.org/sby/cto/d/san-jose-2004-land-rover-range-rover/7669934016.html,2004 Land Rover Range Rover
https://sfbay.craigslist.org/pen/cto/d/daly-city-2014-ford-fusion-hybrid/7669903902.html,2014 ford Fusion hybrid electric
https://sfbay.craigslist.org/eby/ctd/d/daly-city-2016-toyota-camry-hybrid/7669895332.html,2016 Toyota Camry Hybrid Hybrid LE Sedan 4D 4 D 4-D
https://sfbay.craigslist.org/eby/ctd/d/concord-2015-nissan-leaf-hatchback-4d/7669862901.html,2015 Nissan LEAF S Hatchback 4D
https://sfbay.craigslist.org/nby/ctd/d/santa-rosa-2009-toyota-prius-standard/7669852562.html,2009 Toyota Prius Standard 4dr Hatchback
https://sfbay.craigslist.org/nby/ctd/d/santa-rosa-2007-toyota-prius-base-4dr/7669851826.html,2007 Toyota Prius Base 4dr Hatchback
https://sfbay.craigslist.org/nby/ctd/d/santa-rosa-2020-lexus-es-300h-base-4dr/7669849297.html,2020 Lexus ES 300h Base 4dr Sedan
https://sfbay.craigslist.org/sby/ctd/d/san-jose-2022-ford-mustang-gt-mach/7669848106.html,2022 Ford Mustang GT Mach-E
https://sfbay.craigslist.org/nby/ctd/d/santa-rosa-2007-toyota-prius-touring/7669847952.html,2007 Toyota Prius Touring 4dr Hatchback
https://sfbay.craigslist.org/eby/ctd/d/oakland-2022-volkswagen-vw-id4-pro/7669842330.html,2022 Volkswagen VW Id.4 PRO S
https://sfbay.craigslist.org/nby/cto/d/sausalito-2017-fiat-500e-electric/7669833715.html,2017 Fiat 500e Electric
https://sfbay.craigslist.org/sby/ctd/d/campbell-2020-tesla-model-standard/7669830414.html,2020 *Tesla* *Model 3* *Standard Range Plus RWD* Pea
https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2022-ford-mustang-mach/7669804046.html,2022 Ford Mustang Mach-E Star White Metallic Tri-Coat Good deal!
https://sfbay.craigslist.org/sby/ctd/d/fremont-2017-tesla-model-4d-sedan-sedan/7669802595.html,2017 Tesla Model 3 4D Sedan Sedan
https://sfbay.craigslist.org/eby/ctd/d/oakland-2021-ford-mustang-mach-electric/7669782304.html,2021 Ford Mustang Mach-E Electric Premium SUV
https://sfbay.craigslist.org/pen/ctd/d/san-mateo-2017-tesla-model-awd-all/7669780998.html,2017 Tesla Model X AWD All Wheel Drive Electric 90D SUV
https://sfbay.craigslist.org/pen/ctd/d/san-mateo-2021-tesla-model-awd-all/7669780031.html,2021 Tesla Model Y AWD All Wheel Drive Electric Long Range SUV
https://sfbay.craigslist.org/eby/cto/d/walnut-creek-2013-tesla-model-60-rwd/7669756741.html,2013 Tesla Model S 60 RWD
https://sfbay.craigslist.org/pen/cto/d/hayward-like-new-clean-title-tesla/7669726225.html,[Like New/Clean Title] Tesla Model 3 Long Range AWD
https://sfbay.craigslist.org/eby/cto/d/berkeley-tesla-model-long-range-rwd/7669721721.html,Tesla Model 3 Long Range - RWD
https://sfbay.craigslist.org/pen/cto/d/burlingame-2022-tesla/7669690020.html,2022 TESLA
https://sfbay.craigslist.org/eby/cto/d/oakland-2022-tesla-model-fsd-excellent/7669662349.html,"2022 Tesla Model Y, FSD, excellent"
https://sfbay.craigslist.org/sby/cto/d/sunnyvale-2021-tesla-model-for-sale-by/7669661337.html,2021 Tesla Model 3 For Sale By Owner OBO
https://sfbay.craigslist.org/eby/ctd/d/concord-2018-tesla-model-75d-sedan-4d/7669622586.html,2018 Tesla Model S 75D Sedan 4D
https://sfbay.craigslist.org/pen/cto/d/redwood-city-2019-tesla-model-long/7669603579.html,2019 Tesla Model X Long Range FSD
https://sfbay.craigslist.org/eby/cto/d/pleasanton-2020-tesla-model-long-range/7669552918.html,2020 TESLA MODEL X LONG RANGE PLUS 6 SEATER 1 OWNER BLUE 2021 2019
https://sfbay.craigslist.org/nby/ctd/d/novato-2017-ford-max-energi-se-se-fwd/7669546765.html,2017 Ford C-Max Energi SE SE FWD
https://sfbay.craigslist.org/nby/ctd/d/novato-2015-bmw-i3-tera-world-rex-4dr/7669545745.html,2015 BMW i3 Tera World REX 4dr HB w/Range Extender
https://sfbay.craigslist.org/eby/ctd/d/daly-city-2016-toyota-prius-twohatchback/7669538930.html,2016 Toyota Prius TwoHatchback
https://sfbay.craigslist.org/eby/cto/d/dublin-2018-tesla-model-long-range/7669522047.html,2018 Tesla model 3 long range
https://sfbay.craigslist.org/eby/ctd/d/pleasanton-2017-tesla-model-100d-long/7669519969.html,2017 TESLA MODEL S 100D LONG RANGE AWD PLUS WHITE 2016 2018 2019 2021
https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2019-volkswagen-golf-sel/7669505159.html,2019 Volkswagen e-Golf SEL Premium 4dr Hatchback - We Finance !!!
https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2020-tesla-model/7669505080.html,2020 Tesla Model X Performance AWD 4dr SUV - We Finance !!!
https://sfbay.craigslist.org/sby/ctd/d/campbell-2022-ford-mustang-mach-premium/7669495964.html,2022 *Ford* *Mustang Mach-E* *Premium RWD* Rapid Red
https://sfbay.craigslist.org/sby/ctd/d/sunnyvale-2016-nissan-leaf-sv-30kw/7669490716.html,2016 Nissan LEAF SV 30KW Battery 360 Cameras ELIGIBLE FOR EV REBATE !!
https://sfbay.craigslist.org/sfc/cto/d/san-francisco-2020-tesla-model/7669487350.html,2020 Tesla Model Y Performance AWD
https://sfbay.craigslist.org/sfc/cto/d/san-francisco-rivian-r1t-2022-for-sale/7669485638.html,Rivian R1T 2022 for sale
https://sfbay.craigslist.org/eby/cto/d/fremont-2020-kia-niro-sport-ev-18k/7669480103.html,2020 KIA NiRO SPORT EV w/18k Miles & 1 OWNER & Clean Title
https://sfbay.craigslist.org/pen/cto/d/palo-alto-2018-tesla-model-long-range/7669387661.html,2018 Tesla Model 3 Long Range
https://sfbay.craigslist.org/eby/ctd/d/concord-2022-hyundai-ioniq-sel-electric/7669381352.html,2022 Hyundai Ioniq 5 SEL ELECTRIC
https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2018-chevy-bolt-ev-premier/7669352760.html,"2018 Chevy BOLT EV Premier 1 OWNER 8K Mile 8 Years 100,000 Warranty"
https://sfbay.craigslist.org/pen/cto/d/belmont-tesla-model-mid-range-auto-pilot/7669347253.html,Tesla Model 3 Mid range Auto Pilot
https://sfbay.craigslist.org/sby/ctd/d/san-jose-185-mo-toyota-prius/7669342548.html,$185/mo - 2012 Toyota Prius TwoHatchback
https://sfbay.craigslist.org/pen/cto/d/pacifica-2018-tesla-model-long-range-awd/7669337205.html,2018 Tesla Model 3 Long Range AWD
https://sfbay.craigslist.org/pen/cto/d/san-mateo-2020-nissan-leaf-sv/7669319524.html,2020 Nissan Leaf SV
https://sfbay.craigslist.org/sby/ctd/d/san-jose-2020-chevrolet-chevy-bolt-ev/7669228901.html,2020 Chevrolet Chevy Bolt EV LT 4dr Hatchback
https://sfbay.craigslist.org/pen/ctd/d/burlingame-2019-tesla-model-long-range/7669218958.html,"2019 TESLA MODEL 3 LONG RANGE  AWD  28 K MLS,19 "" WHEELS LANE DPT,LOAD"
https://sfbay.craigslist.org/sby/ctd/d/sunnyvale-2017-chevrolet-chevy-volt-lt/7669201660.html,2017 Chevrolet Chevy Volt LT 4dr Hatchback WE SHIP CALIFORNIA CARS ANYWHERE!
https://sfbay.craigslist.org/sby/ctd/d/san-jose-2015-porsche-cayenne-e-hybrid/7669170089.html,2015 Porsche Cayenne S E-Hybrid suv White
https://cleveland.craigslist.org/ctd/d/santa-clara-2023-mercedes-benz-eqs-eqs/7669165905.html,2023 Mercedes-Benz EQS EQS 450 4MATIC Sedan
https://sfbay.craigslist.org/eby/ctd/d/concord-2022-ford-f150-lightning/7669151507.html,2022 Ford F150 Lightning Platinum AWD - ELECTRIC
https://sfbay.craigslist.org/eby/ctd/d/dublin-2015-tesla-model-bay-luxury-autos/7669143725.html,2015 Tesla Model S - BAY LUXURY AUTOS
https://sfbay.craigslist.org/eby/ctd/d/fremont-2018-toyota-prime-4dr-hatchback/7669064258.html,2018 Toyota Prime 4dr Hatchback
https://sfbay.craigslist.org/eby/ctd/d/fremont-2010-toyota-prius-4d-hatchback/7669063928.html,2010 Toyota Prius 4D Hatchback
https://sfbay.craigslist.org/eby/ctd/d/fremont-2011-toyota-prius-4d-hatchback/7669063894.html,2011 Toyota Prius 4D Hatchback
https://sfbay.craigslist.org/eby/ctd/d/hayward-2013-chevrolet-volt-sedan-4d/7669028978.html,2013 Chevrolet Volt Sedan 4D
https://sfbay.craigslist.org/eby/ctd/d/hayward-2017-chevrolet-bolt-ev-premier/7669028681.html,2017 Chevrolet Bolt EV Premier Hatchback 4D
https://sfbay.craigslist.org/eby/ctd/d/hayward-2019-chevrolet-bolt-ev-premier/7669028639.html,2019 Chevrolet Bolt EV Premier Hatchback 4D
https://sfbay.craigslist.org/eby/ctd/d/hayward-2019-chevrolet-bolt-ev-premier/7669028558.html,2019 Chevrolet Bolt EV Premier Hatchback 4D
https://sfbay.craigslist.org/eby/ctd/d/hayward-2017-chevrolet-volt-lt/7669028332.html,2017 Chevrolet Volt LT Hatchback 4D
https://sfbay.craigslist.org/eby/ctd/d/hayward-2017-chevrolet-volt-lt/7669028292.html,2017 Chevrolet Volt LT Hatchback 4D
https://sfbay.craigslist.org/eby/ctd/d/hayward-2017-chevrolet-volt-lt/7669028253.html,2017 Chevrolet Volt LT Hatchback 4D
https://sfbay.craigslist.org/eby/ctd/d/hayward-2018-chevrolet-bolt-ev-lt-new/7669027885.html,2018 Chevrolet Bolt EV LT - NEW BATTERY & 8 YEAR WARRANTY!
https://sfbay.craigslist.org/eby/ctd/d/hayward-2018-chevrolet-bolt-ev-premier/7669027824.html,2018 Chevrolet Bolt EV Premier - NEW BATTERY & 8 Year Warranty!
https://sfbay.craigslist.org/eby/ctd/d/hayward-2020-chevrolet-bolt-ev-premier/7669027738.html,2020 Chevrolet Bolt EV Premier - NEW BATTERY FROM GM!
https://sfbay.craigslist.org/eby/ctd/d/hayward-2017-nissan-leaf-hatchback-4d/7669025885.html,2017 Nissan LEAF S Hatchback 4D
https://sfbay.craigslist.org/pen/cto/d/san-carlos-tesla-model-long-range/7668970685.html,Tesla Model 3 Long Range
https://sfbay.craigslist.org/sby/ctd/d/san-jose-2023-subaru-solterra/7668969666.html,2023 Subaru Solterra
https://sfbay.craigslist.org/nby/cto/d/san-rafael-2020-tesla-model-standard/7668946941.html,2020 Tesla Model 3 Standard Range Plus Sedan 4D
https://sfbay.craigslist.org/sby/cto/d/milpitas-2019-volkswagen-golf-se/7668906870.html,2019 Volkswagen e-Golf SE
https://sfbay.craigslist.org/nby/cto/d/santa-rosa-2022-audi-tron-premium-plus/7668872684.html,"2022 Audi e-Tron Premium Plus SUV 9,100 Miles"
https://sfbay.craigslist.org/eby/ctd/d/concord-used-2021-tesla-model-long/7668855689.html,Used 2021 Tesla Model Y Long Range Monthly payment of
https://sfbay.craigslist.org/eby/ctd/d/san-ramon-2023-kandi-usa-gc4-golf-cart/7668850953.html,2023 KANDI USA GC4-S GOLF CART
https://sfbay.craigslist.org/pen/ctd/d/concord-certified-2023-lexus-rz-450e/7668837478.html,Certified 2023 Lexus RZ 450E Luxury AWD Monthly payment of
https://sfbay.craigslist.org/eby/ctd/d/oakland-2015-nissan-leaf-electric/7668836564.html,2015 Nissan LEAF Electric S Hatchback
https://sfbay.craigslist.org/sby/ctd/d/san-jose-2019-kia-niro-ev-hatchback/7668834120.html,2019 Kia Niro EV hatchback Snow White Pearl
https://sfbay.craigslist.org/sby/ctd/d/sunnyvale-2019-volkswagen-vw-golf-se/7668829626.html,2019 Volkswagen Vw E-golf Se Financing Available! Call Now!
