url,title
https://detroit.craigslist.org/wyn/ctd/d/redford-2020-tesla-long-range-super/7656655132.html,2020 TESLA 3 LONG RANGE *** SUPER CLEAN *** MUST SEE *** FINANCING AVA
https://detroit.craigslist.org/wyn/ctd/d/redford-2021-ford-mustang-mach-select/7656469264.html,2021 FORD MUSTANG MACH-E SELECT
https://detroit.craigslist.org/mcb/cto/d/sarnia-chevy-bolt-ev/7656359865.html,Chevy Bolt EV
https://detroit.craigslist.org/wyn/ctd/d/redford-2020-tesla-long-range/7656272032.html,2020 TESLA 3 LONG RANGE
https://detroit.craigslist.org/okl/ctd/d/utica-2021-audi-tron-quattro-prestige/7656208642.html,2021 AUDI ⚡️E-TRON ⚡️QUATTRO PRESTIGE FULLY SERVICED ⭐️(586)260-423
https://detroit.craigslist.org/wyn/ctd/d/redford-2018-tesla-75d/7656154302.html,2018 TESLA S 75D
https://detroit.craigslist.org/okl/cto/d/birmingham-30-tax-credit124-mpge-2014/7656088326.html,30% tax credit!!!!124 MPGe!!! 2014 BMW i3 - Giga World (BEV) $49K MSRP
https://detroit.craigslist.org/mcb/cto/d/macomb-2015-tesla-model-85d-for-sale/7656004559.html,2015 Tesla Model S 85D For Sale
https://detroit.craigslist.org/wyn/cto/d/dearborn-heights-2021-ford-mustang-mach/7655614505.html,2021 Ford Mustang Mach-E
https://detroit.craigslist.org/wyn/cto/d/belleville-2017-tesla-model-p100d-full/7655004887.html,2017 Tesla Model S P100D Full Self Driving
https://detroit.craigslist.org/wyn/ctd/d/redford-2019-jaguar-pace-ev400-super/7653714606.html,2019 JAGUAR I-PACE EV400*** SUPER CLEAN *** MUST SEE *** FINANCING AVA
https://detroit.craigslist.org/wyn/ctd/d/redford-2019-tesla-standard-range-super/7653712834.html,2019 TESLA 3 STANDARD RANGE *** SUPER CLEAN *** MUST SEE *** FINANCING
https://detroit.craigslist.org/mcb/ctd/d/lake-orion-2022-tesla-model-plaid/7653022900.html,2022 Tesla Model S Plaid
https://losangeles.craigslist.org/sfv/cto/d/detroit-tesla-model-help-bail-out-vet/7652500936.html,Tesla Model X    Help Bail out a Vet
https://detroit.craigslist.org/okl/ctd/d/utica-2021-audi-tron-quattro-prestige/7652443802.html,2021 AUDI ⚡️E-TRON ⚡️QUATTRO PRESTIGE FULLY SERVICED ⭐️(586)260-4232
https://detroit.craigslist.org/okl/ctd/d/utica-2021-audi-tron-quattro-prestige/7652442669.html,2021 AUDI ⚡️E-TRON ⚡️QUATTRO PRESTIGE FULLY SERVICED ⭐️(586)260-4232
https://annarbor.craigslist.org/cto/d/ann-arbor-tesla-model-rwd/7650950649.html,"Tesla Model 3, RWD"
https://detroit.craigslist.org/wyn/ctd/d/redford-2020-tesla-long-range-super/7650680085.html,2020 TESLA  Y  LONG RANGE *** SUPER CLEAN *** MUST SEE *** FINANCING A
https://detroit.craigslist.org/wyn/cto/d/westland-one-owner-2020-tesla-model/7650275176.html,One Owner 2020 Tesla Model 3 Standard Range dual fully electric
https://detroit.craigslist.org/mcb/cto/d/utica-tesla-model-rwd/7649569496.html,"Tesla Model 3, RWD"
https://detroit.craigslist.org/okl/cto/d/novi-2020-tesla-model-sr/7648477147.html,2020 TESLA Model 3 SR +
https://detroit.craigslist.org/wyn/cto/d/canton-lease-takeover-2021-ford-mustang/7647680987.html,**Lease takeover** 2021 FORD Mustang MACH-E Premium AWD
https://detroit.craigslist.org/wyn/ctd/d/taylor-2011-chevrolet-volt-5dr-hb/7647482262.html,2011 Chevrolet Volt 5dr HB
https://detroit.craigslist.org/wyn/cto/d/allen-park-2020-tesla-model-long-range/7645817766.html,2020 Tesla Model X Long Range Plus with Full Self Driving Paid
